"Date","Price","Open","High","Low","Vol.","Change %"
"06/06/2019","11,667.50","11,720.00","11,852.50","11,622.50","","-0.41%"
"06/05/2019","11,715.00","11,810.00","11,857.50","11,707.50","","-0.74%"
"06/04/2019","11,802.50","11,882.50","11,922.50","11,792.50","","-0.67%"
"06/03/2019","11,882.50","11,982.50","12,035.00","11,867.50","","-0.90%"
"05/31/2019","11,990.00","12,097.50","12,177.50","11,982.50","","-0.89%"
"05/30/2019","12,097.50","12,050.00","12,182.50","12,002.50","","0.46%"
"05/29/2019","12,042.50","12,135.00","12,162.50","12,037.50","","-0.82%"
"05/28/2019","12,142.50","12,442.50","12,462.50","12,077.50","","-2.04%"
"05/24/2019","12,395.00","11,892.50","12,492.50","11,885.00","","4.25%"
"05/23/2019","11,890.00","11,962.50","11,967.50","11,817.50","","-0.56%"
"05/22/2019","11,957.50","12,067.50","12,090.00","11,915.00","","-1.08%"
"05/21/2019","12,087.50","12,002.50","12,142.50","11,925.00","","0.83%"
"05/20/2019","11,987.50","12,012.50","12,062.50","11,875.00","","-0.15%"
"05/17/2019","12,005.00","12,140.00","12,160.00","12,002.50","","-1.03%"
"05/16/2019","12,130.00","12,172.50","12,222.50","12,057.50","","-0.12%"
"05/15/2019","12,145.00","12,275.00","12,280.00","11,825.00","","1.80%"
"05/14/2019","11,930.00","11,777.50","11,955.00","11,737.50","","1.36%"
"05/13/2019","11,770.00","11,907.50","11,932.50","11,727.50","","-1.61%"
"05/10/2019","11,962.50","11,825.00","12,072.50","11,820.00","","1.21%"
"05/09/2019","11,820.00","11,932.50","11,962.50","11,732.50","","-0.98%"
"05/08/2019","11,937.50","12,030.00","12,142.50","11,937.50","","-0.73%"
"05/07/2019","12,025.00","12,102.50","12,160.00","11,992.50","","-1.45%"
"05/03/2019","12,202.50","12,170.00","12,387.50","12,117.50","","0.33%"
"05/02/2019","12,162.50","12,165.00","12,217.50","12,112.50","","-0.04%"
"05/01/2019","12,167.50","12,240.00","12,317.50","12,152.50","","-0.55%"
"04/30/2019","12,235.00","12,422.50","12,482.50","12,190.00","","-1.49%"
"04/29/2019","12,420.00","12,425.00","12,512.50","12,382.50","","-0.10%"
"04/26/2019","12,432.50","12,340.00","12,507.50","12,317.50","","0.85%"
"04/25/2019","12,327.50","12,427.50","12,477.50","12,312.50","","-0.82%"
"04/24/2019","12,430.00","12,415.00","12,502.50","12,382.50","","0.16%"
"04/23/2019","12,410.00","12,655.00","12,665.00","12,382.50","","-1.96%"
"04/18/2019","12,657.50","12,892.50","12,925.00","12,627.50","","-1.80%"
"04/17/2019","12,890.00","12,945.00","13,155.00","12,847.50","","-0.27%"
"04/16/2019","12,925.00","12,995.00","13,160.00","12,902.50","","-0.54%"
"04/15/2019","12,995.00","12,965.00","13,067.50","12,857.50","","-0.13%"
"04/12/2019","13,012.50","12,970.00","13,060.00","12,882.50","","0.37%"
"04/11/2019","12,965.00","13,195.00","13,212.50","12,872.50","","-1.67%"
"04/10/2019","13,185.00","13,240.00","13,302.50","13,150.00","","-0.36%"
"04/09/2019","13,232.50","13,215.00","13,315.00","13,092.50","","0.25%"
"04/08/2019","13,200.00","13,082.50","13,322.50","13,082.50","","1.09%"
"04/05/2019","13,057.50","13,167.50","13,277.50","13,042.50","","-0.82%"
"04/04/2019","13,165.00","13,365.00","13,395.00","12,997.50","","-1.46%"
"04/03/2019","13,360.00","13,145.00","13,427.50","13,145.00","","1.50%"
"04/02/2019","13,162.50","13,122.50","13,195.00","12,952.50","","0.44%"
"04/01/2019","13,105.00","13,015.00","13,330.00","13,015.00","","0.85%"
"03/29/2019","12,995.00","12,880.00","13,167.50","12,877.50","","0.93%"
"03/28/2019","12,875.00","13,045.00","13,047.50","12,827.50","","-1.36%"
"03/27/2019","13,052.50","13,112.50","13,147.50","12,880.00","","-0.38%"
"03/26/2019","13,102.50","12,962.50","13,152.50","12,845.00","","1.12%"
"03/25/2019","12,957.50","12,967.50","12,992.50","12,842.50","","-0.13%"
"03/22/2019","12,975.00","13,032.50","13,072.50","12,907.50","","-0.40%"
"03/21/2019","13,027.50","13,342.50","13,370.00","12,905.00","","-2.34%"
"03/20/2019","13,340.00","13,150.00","13,365.00","13,107.50","","1.43%"
"03/19/2019","13,152.50","13,015.00","13,292.50","13,015.00","","1.08%"
"03/18/2019","13,012.50","12,875.00","13,062.50","12,855.00","","0.62%"
"03/15/2019","12,932.50","12,902.50","13,042.50","12,842.50","","0.19%"
"03/14/2019","12,907.50","13,185.00","13,195.00","12,812.50","","-2.12%"
"03/13/2019","13,187.50","13,132.50","13,232.50","12,915.00","","0.50%"
"03/12/2019","13,122.50","12,927.50","13,257.50","12,922.50","","1.63%"
"03/11/2019","12,912.50","13,077.50","13,175.00","12,882.50","","-1.30%"
"03/08/2019","13,082.50","13,202.50","13,232.50","13,060.00","","-1.04%"
"03/07/2019","13,220.00","13,640.00","13,672.50","13,115.00","","-3.06%"
"03/06/2019","13,637.50","13,642.50","13,757.50","13,565.00","","-0.07%"
"03/05/2019","13,647.50","13,292.50","13,722.50","13,265.00","","2.77%"
"03/04/2019","13,280.00","13,217.50","13,467.50","13,172.50","","0.82%"
"03/01/2019","13,172.50","13,057.50","13,382.50","12,997.50","","0.86%"
"02/28/2019","13,060.00","13,062.50","13,157.50","13,022.50","","-0.02%"
"02/27/2019","13,062.50","12,942.50","13,112.50","12,847.50","","0.97%"
"02/26/2019","12,937.50","12,962.50","12,997.50","12,847.50","","-0.23%"
"02/25/2019","12,967.50","13,045.00","13,172.50","12,877.50","","-0.15%"
"02/22/2019","12,987.50","12,845.00","13,102.50","12,780.00","","1.07%"
"02/21/2019","12,850.00","12,897.50","12,942.50","12,777.50","","-0.52%"
"02/20/2019","12,917.50","12,660.00","12,952.50","12,625.00","","2.01%"
"02/19/2019","12,662.50","12,447.50","12,677.50","12,385.00","","1.58%"
"02/18/2019","12,465.00","12,405.00","12,527.50","12,292.50","","0.42%"
"02/15/2019","12,412.50","12,197.50","12,422.50","12,082.50","","1.78%"
"02/14/2019","12,195.00","12,402.50","12,472.50","12,147.50","","-1.61%"
"02/13/2019","12,395.00","12,392.50","12,457.50","12,302.50","","0.08%"
"02/12/2019","12,385.00","12,462.50","12,547.50","12,212.50","","-0.64%"
"02/11/2019","12,465.00","12,575.00","12,730.00","12,412.50","","-0.86%"
"02/08/2019","12,572.50","12,905.00","12,905.00","12,482.50","","-2.56%"
"02/07/2019","12,902.50","12,892.50","13,037.50","12,857.50","","-0.08%"
"02/06/2019","12,912.50","13,090.00","13,347.50","12,857.50","","-1.15%"
"02/05/2019","13,062.50","13,210.00","13,265.00","12,870.00","","-1.25%"
"02/04/2019","13,227.50","12,570.00","13,255.00","12,570.00","","4.36%"
"02/01/2019","12,675.00","12,465.00","12,697.50","12,310.00","","1.66%"
"01/31/2019","12,467.50","12,372.50","12,517.50","12,322.50","","0.95%"
"01/30/2019","12,350.00","12,172.50","12,447.50","12,142.50","","1.67%"
"01/29/2019","12,147.50","11,840.00","12,197.50","11,752.50","","2.53%"
"01/28/2019","11,847.50","11,965.00","12,015.00","11,822.50","","-0.82%"
"01/25/2019","11,945.00","11,755.00","11,980.00","11,745.00","","1.66%"
"01/24/2019","11,750.00","11,700.00","11,792.50","11,595.00","","0.49%"
"01/23/2019","11,692.50","11,590.00","11,727.50","11,582.50","","0.88%"
"01/22/2019","11,590.00","11,807.50","11,837.50","11,555.00","","-1.90%"
"01/21/2019","11,815.00","11,800.00","11,882.50","11,727.50","","0.06%"
"01/18/2019","11,807.50","11,615.00","11,857.50","11,592.50","","1.94%"
"01/17/2019","11,582.50","11,605.00","11,662.50","11,467.50","","-0.22%"
"01/16/2019","11,607.50","11,612.50","11,767.50","11,582.50","","0.00%"
"01/15/2019","11,607.50","11,410.00","11,670.00","11,390.00","","1.84%"
"01/14/2019","11,397.50","11,442.50","11,512.50","11,332.50","","-0.57%"
"01/11/2019","11,462.50","11,232.50","11,512.50","11,197.50","","2.09%"
"01/10/2019","11,227.50","11,242.50","11,317.50","11,162.50","","-0.24%"
"01/09/2019","11,255.00","11,242.50","11,327.50","11,197.50","","0.42%"
"01/08/2019","11,207.50","11,147.50","11,252.50","11,040.00","","0.52%"
"01/07/2019","11,150.00","11,127.50","11,192.50","11,080.00","","0.25%"
"01/04/2019","11,122.50","10,845.00","11,162.50","10,822.50","","2.23%"
"01/03/2019","10,880.00","10,815.00","10,927.50","10,687.50","","0.48%"
"01/02/2019","10,827.50","10,667.50","10,857.50","10,532.50","","1.40%"
"12/31/2018","10,677.50","10,752.50","10,977.50","10,670.00","","-0.54%"
"12/28/2018","10,735.00","10,742.50","10,770.00","10,632.50","","0.16%"
"12/27/2018","10,717.50","10,807.50","10,807.50","10,702.50","","-1.79%"
"12/24/2018","10,912.50","10,882.50","10,985.00","10,875.00","","0.37%"
"12/21/2018","10,872.50","10,942.50","10,980.00","10,842.50","","-0.71%"
"12/20/2018","10,950.00","10,952.50","10,997.50","10,812.50","","-0.25%"
"12/19/2018","10,977.50","10,842.50","11,015.00","10,807.50","","1.29%"
"12/18/2018","10,837.50","10,992.50","11,082.50","10,775.00","","-1.45%"
"12/17/2018","10,997.50","11,022.50","11,112.50","10,972.50","","-0.36%"
"12/14/2018","11,037.50","10,847.50","11,057.50","10,757.50","","1.63%"
"12/13/2018","10,860.00","10,790.00","10,932.50","10,725.00","","0.70%"
"12/12/2018","10,785.00","10,787.50","10,840.00","10,755.00","","0.35%"
"12/11/2018","10,747.50","10,790.00","10,947.50","10,727.50","","-0.37%"
"12/10/2018","10,787.50","10,917.50","10,937.50","10,770.00","","-1.57%"
"12/07/2018","10,960.00","10,857.50","11,002.50","10,830.00","","0.90%"
"12/06/2018","10,862.50","11,192.50","11,197.50","10,757.50","","-3.14%"
"12/05/2018","11,215.00","11,090.00","11,232.50","11,052.50","","0.74%"
"12/04/2018","11,132.50","11,195.00","11,410.00","11,077.50","","-0.58%"
"12/03/2018","11,197.50","11,282.50","11,435.00","11,137.50","","0.90%"
"11/30/2018","11,097.50","11,015.00","11,192.50","10,942.50","","0.82%"
"11/29/2018","11,007.50","10,877.50","11,067.50","10,790.00","","1.36%"
"11/28/2018","10,860.00","10,755.00","10,920.00","10,740.00","","1.07%"
"11/27/2018","10,745.00","10,867.50","10,890.00","10,722.50","","-1.22%"
"11/26/2018","10,877.50","10,882.50","10,892.50","10,745.00","","0.05%"
"11/23/2018","10,872.50","10,962.50","10,965.00","10,737.50","","-0.80%"
"11/22/2018","10,960.00","11,027.50","11,082.50","10,952.50","","-0.57%"
"11/21/2018","11,022.50","11,090.00","11,160.00","11,010.00","","-0.54%"
"11/20/2018","11,082.50","11,195.00","11,337.50","11,052.50","","-0.98%"
"11/19/2018","11,192.50","11,397.50","11,410.00","11,177.50","","-1.78%"
"11/16/2018","11,395.00","11,330.00","11,477.50","11,282.50","","0.64%"
"11/15/2018","11,322.50","11,312.50","11,510.00","11,270.00","","0.18%"
"11/14/2018","11,302.50","11,342.50","11,362.50","11,240.00","","-0.18%"
"11/13/2018","11,322.50","11,327.50","11,572.50","11,260.00","","-0.22%"
"11/12/2018","11,347.50","11,412.50","11,440.00","11,312.50","","-0.61%"
"11/09/2018","11,417.50","11,757.50","11,767.50","11,397.50","","-3.04%"
"11/08/2018","11,775.00","11,752.50","11,815.00","11,585.00","","0.04%"
"11/07/2018","11,770.00","11,825.00","11,917.50","11,627.50","","-0.19%"
"11/06/2018","11,792.50","11,747.50","11,920.00","11,732.50","","0.43%"
"11/05/2018","11,742.50","11,942.50","11,962.50","11,690.00","","-1.63%"
"11/02/2018","11,937.50","11,865.00","12,157.50","11,770.00","","0.80%"
"11/01/2018","11,842.50","11,552.50","11,917.50","11,492.50","","2.60%"
"10/31/2018","11,542.50","11,762.50","11,800.00","11,497.50","","-1.79%"
"10/30/2018","11,752.50","11,740.00","11,852.50","11,710.00","","0.11%"
"10/29/2018","11,740.00","11,905.00","11,945.00","11,702.50","","-1.16%"
"10/26/2018","11,877.50","12,185.00","12,185.00","11,810.00","","-2.48%"
"10/25/2018","12,180.00","12,225.00","12,335.00","12,082.50","","-0.27%"
"10/24/2018","12,212.50","12,415.00","12,535.00","12,205.00","","-1.43%"
"10/23/2018","12,390.00","12,447.50","12,547.50","12,362.50","","-0.54%"
"10/22/2018","12,457.50","12,580.00","12,727.50","12,455.00","","-0.12%"
"10/19/2018","12,472.50","12,312.50","12,630.00","12,310.00","","1.40%"
"10/18/2018","12,300.00","12,375.00","12,422.50","12,202.50","","-0.45%"
"10/17/2018","12,355.00","12,527.50","12,602.50","12,327.50","","-1.46%"
"10/16/2018","12,537.50","12,600.00","12,632.50","12,397.50","","-0.26%"
"10/15/2018","12,570.00","12,715.00","12,812.50","12,550.00","","-0.95%"
"10/12/2018","12,690.00","12,675.00","12,875.00","12,615.00","","-0.12%"
"10/11/2018","12,705.00","12,625.00","12,782.50","12,387.50","","-0.04%"
"10/10/2018","12,710.00","13,005.00","13,015.00","12,687.50","","-2.06%"
"10/09/2018","12,977.50","12,657.50","13,020.00","12,592.50","","2.51%"
"10/08/2018","12,660.00","12,485.00","12,670.00","12,410.00","","-0.02%"
"10/05/2018","12,662.50","12,540.00","12,732.50","12,362.50","","0.90%"
"10/04/2018","12,550.00","12,885.00","12,985.00","12,410.00","","-2.88%"
"10/03/2018","12,922.50","12,507.50","12,970.00","12,437.50","","3.03%"
"10/02/2018","12,542.50","12,430.00","12,630.00","12,322.50","","0.86%"
"10/01/2018","12,435.00","12,525.00","12,590.00","12,332.50","","-0.90%"
"09/28/2018","12,547.50","12,560.00","12,795.00","12,530.00","","0.02%"
"09/27/2018","12,545.00","12,810.00","12,900.00","12,510.00","","-2.11%"
"09/26/2018","12,815.00","12,937.50","13,072.50","12,787.50","","-1.06%"
"09/25/2018","12,952.50","12,860.00","13,020.00","12,755.00","","1.01%"
"09/24/2018","12,822.50","13,132.50","13,222.50","12,785.00","","-3.32%"
"09/21/2018","13,262.50","12,675.00","13,292.50","12,672.50","","4.76%"
"09/20/2018","12,660.00","12,512.50","12,692.50","12,452.50","","1.34%"
"09/19/2018","12,492.50","12,372.50","12,617.50","12,307.50","","1.01%"
"09/18/2018","12,367.50","12,252.50","12,467.50","12,130.00","","0.77%"
"09/17/2018","12,272.50","12,442.50","12,442.50","12,250.00","","-1.13%"
"09/14/2018","12,412.50","12,610.00","12,702.50","12,410.00","","-1.49%"
"09/13/2018","12,600.00","12,622.50","12,780.00","12,562.50","","-0.24%"
"09/12/2018","12,630.00","12,227.50","12,650.00","12,082.50","","3.42%"
"09/11/2018","12,212.50","12,417.50","12,445.00","12,165.00","","-1.57%"
"09/10/2018","12,407.50","12,292.50","12,492.50","12,255.00","","0.61%"
"09/07/2018","12,332.50","12,475.00","12,545.00","12,227.50","","-1.06%"
"09/06/2018","12,465.00","12,482.50","12,590.00","12,390.00","","-0.10%"
"09/05/2018","12,477.50","12,505.00","12,627.50","12,365.00","","-0.06%"
"09/04/2018","12,485.00","12,775.00","12,805.00","12,375.00","","-2.42%"
"09/03/2018","12,795.00","12,800.00","12,855.00","12,697.50","","-0.16%"
"08/31/2018","12,815.00","13,267.50","13,350.00","12,780.00","","-3.70%"
"08/30/2018","13,307.50","13,462.50","13,565.00","13,212.50","","-1.06%"
"08/29/2018","13,450.00","13,610.00","13,657.50","13,440.00","","-1.36%"
"08/28/2018","13,635.00","13,417.50","13,675.00","13,312.50","","1.53%"
"08/24/2018","13,430.00","13,260.00","13,475.00","13,220.00","","1.44%"
"08/23/2018","13,240.00","13,575.00","13,575.00","13,190.00","","-2.54%"
"08/22/2018","13,585.00","13,552.50","13,740.00","13,470.00","","0.20%"
"08/21/2018","13,557.50","13,655.00","13,772.50","13,512.50","","-0.31%"
"08/20/2018","13,600.00","13,625.00","13,847.50","13,492.50","","0.35%"
"08/17/2018","13,552.50","13,335.00","13,625.00","13,202.50","","1.67%"
"08/16/2018","13,330.00","12,927.50","13,457.50","12,835.00","","3.45%"
"08/15/2018","12,885.00","13,430.00","13,465.00","12,770.00","","-4.06%"
"08/14/2018","13,430.00","13,527.50","13,605.00","13,382.50","","-0.74%"
"08/13/2018","13,530.00","13,765.00","13,895.00","13,470.00","","-2.05%"
"08/10/2018","13,812.50","13,857.50","13,992.50","13,625.00","","-0.41%"
"08/09/2018","13,870.00","14,022.50","14,140.00","13,845.00","","-1.14%"
"08/08/2018","14,030.00","13,867.50","14,055.00","13,842.50","","1.14%"
"08/07/2018","13,872.50","13,717.50","13,922.50","13,602.50","","1.35%"
"08/06/2018","13,687.50","13,502.50","13,730.00","13,305.00","","1.28%"
"08/03/2018","13,515.00","13,350.00","13,562.50","13,085.00","","1.27%"
"08/02/2018","13,345.00","13,407.50","13,560.00","13,275.00","","-0.34%"
"08/01/2018","13,390.00","13,992.50","14,072.50","13,365.00","","-4.87%"
"07/31/2018","14,075.00","13,877.50","14,115.00","13,805.00","","1.30%"
"07/30/2018","13,895.00","13,825.00","13,897.50","13,660.00","","0.82%"
"07/27/2018","13,782.50","13,737.50","13,887.50","13,672.50","","-0.11%"
"07/26/2018","13,797.50","13,802.50","13,840.00","13,610.00","","0.60%"
"07/25/2018","13,715.00","13,622.50","13,835.00","13,565.00","","0.77%"
"07/24/2018","13,610.00","13,355.00","13,770.00","13,277.50","","1.78%"
"07/23/2018","13,372.50","13,590.00","13,642.50","13,355.00","","-1.05%"
"07/20/2018","13,515.00","13,462.50","13,632.50","13,310.00","","0.67%"
"07/19/2018","13,425.00","13,670.00","13,780.00","13,225.00","","-1.76%"
"07/18/2018","13,665.00","13,527.50","13,697.50","13,322.50","","0.90%"
"07/17/2018","13,542.50","13,640.00","13,762.50","13,477.50","","-0.70%"
"07/16/2018","13,637.50","13,985.00","14,055.00","13,607.50","","-2.36%"
"07/13/2018","13,967.50","14,247.50","14,287.50","13,915.00","","-1.88%"
"07/12/2018","14,235.00","13,947.50","14,397.50","13,882.50","","2.06%"
"07/11/2018","13,947.50","14,105.00","14,105.00","13,567.50","","-1.59%"
"07/10/2018","14,172.50","14,135.00","14,277.50","14,005.00","","0.75%"
"07/09/2018","14,067.50","13,972.50","14,237.50","13,972.50","","0.77%"
"07/06/2018","13,960.00","14,207.50","14,250.00","13,862.50","","-1.74%"
"07/05/2018","14,207.50","14,145.00","14,357.50","14,042.50","","0.53%"
"07/04/2018","14,132.50","14,355.00","14,480.00","13,995.00","","-1.43%"
"07/03/2018","14,337.50","14,580.00","14,747.50","14,332.50","","-1.63%"
"07/02/2018","14,575.00","14,907.50","14,940.00","14,525.00","","-2.51%"
"06/29/2018","14,950.00","14,795.00","15,090.00","14,760.00","","1.15%"
"06/28/2018","14,780.00","14,827.50","15,015.00","14,722.50","","-0.61%"
"06/27/2018","14,870.00","14,895.00","15,020.00","14,517.50","","-0.18%"
"06/26/2018","14,897.50","14,780.00","14,912.50","14,557.50","","0.76%"
"06/25/2018","14,785.00","15,375.00","15,412.50","14,730.00","","-3.81%"
"06/22/2018","15,370.00","15,077.50","15,390.00","14,980.00","","1.94%"
"06/21/2018","15,077.50","14,962.50","15,192.50","14,917.50","","0.79%"
"06/20/2018","14,960.00","14,705.00","15,025.00","14,697.50","","1.54%"
"06/19/2018","14,732.50","14,995.00","15,055.00","14,595.00","","-1.67%"
"06/18/2018","14,982.50","15,165.00","15,332.50","14,932.50","","-1.24%"
"06/15/2018","15,170.00","15,255.00","15,402.50","15,102.50","","-0.75%"
"06/14/2018","15,285.00","15,687.50","15,702.50","15,110.00","","-2.36%"
"06/13/2018","15,655.00","15,272.50","15,712.50","15,172.50","","2.59%"
"06/12/2018","15,260.00","15,265.00","15,390.00","15,157.50","","0.00%"
"06/11/2018","15,260.00","15,462.50","15,542.50","15,252.50","","-1.29%"
"06/08/2018","15,460.00","15,410.00","15,517.50","15,277.50","","0.34%"
"06/07/2018","15,407.50","15,647.50","15,837.50","15,365.00","","-1.46%"
"06/06/2018","15,635.00","15,762.50","15,840.00","15,622.50","","-0.78%"
"06/05/2018","15,757.50","15,492.50","15,810.00","15,255.00","","1.69%"
"06/04/2018","15,495.00","15,392.50","15,517.50","15,247.50","","0.55%"
"06/01/2018","15,410.00","15,300.00","15,677.50","15,117.50","","0.77%"
"05/31/2018","15,292.50","15,082.50","15,362.50","15,070.00","","1.46%"
"05/30/2018","15,072.50","14,825.00","15,187.50","14,692.50","","1.55%"
"05/29/2018","14,842.50","14,860.00","15,017.50","14,780.00","","0.76%"
"05/25/2018","14,730.00","14,890.00","15,055.00","14,687.50","","-1.09%"
"05/24/2018","14,892.50","14,610.00","14,937.50","14,530.00","","1.99%"
"05/23/2018","14,602.50","14,795.00","14,800.00","14,447.50","","-1.45%"
"05/22/2018","14,817.50","14,727.50","14,835.00","14,562.50","","0.59%"
"05/21/2018","14,730.00","14,687.50","14,737.50","14,542.50","","0.67%"
"05/18/2018","14,632.50","14,602.50","14,872.50","14,585.00","","0.26%"
"05/17/2018","14,595.00","14,460.00","14,737.50","14,455.00","","1.02%"
"05/16/2018","14,447.50","14,477.50","14,630.00","14,362.50","","-0.14%"
"05/15/2018","14,467.50","14,455.00","14,660.00","14,210.00","","0.00%"
"05/14/2018","14,467.50","14,035.00","14,512.50","14,035.00","","3.03%"
"05/11/2018","14,042.50","13,877.50","14,127.50","13,797.50","","1.37%"
"05/10/2018","13,852.50","13,915.00","13,950.00","13,795.00","","-0.61%"
"05/09/2018","13,937.50","13,935.00","13,942.50","13,767.50","","0.22%"
"05/08/2018","13,907.50","13,945.00","14,115.00","13,745.00","","-0.43%"
"05/04/2018","13,967.50","13,907.50","14,065.00","13,812.50","","0.45%"
"05/03/2018","13,905.00","13,927.50","14,195.00","13,772.50","","-0.27%"
"05/02/2018","13,942.50","13,767.50","14,042.50","13,767.50","","1.14%"
"05/01/2018","13,785.00","13,685.00","13,827.50","13,557.50","","0.80%"
"04/30/2018","13,675.00","13,827.50","13,945.00","13,672.50","","-1.37%"
"04/27/2018","13,865.00","14,277.50","14,305.00","13,807.50","","-2.97%"
"04/26/2018","14,290.00","14,167.50","14,297.50","13,925.00","","0.81%"
"04/25/2018","14,175.00","14,092.50","14,240.00","13,950.00","","0.67%"
"04/24/2018","14,080.00","14,230.00","14,440.00","14,035.00","","-1.42%"
"04/23/2018","14,282.50","14,857.50","14,875.00","13,835.00","","-3.82%"
"04/20/2018","14,850.00","15,050.00","15,242.50","14,527.50","","-1.48%"
"04/19/2018","15,072.50","15,317.50","16,687.50","14,817.50","","-1.44%"
"04/18/2018","15,292.50","14,300.00","15,865.00","14,205.00","","6.85%"
"04/17/2018","14,312.50","14,165.00","14,322.50","13,880.00","","0.85%"
"04/16/2018","14,192.50","13,947.50","14,372.50","13,860.00","","2.09%"
"04/13/2018","13,902.50","13,777.50","14,077.50","13,702.50","","0.96%"
